datetime	speed	x	y	z	d	speed_real
2014-01-05_19:51:09_204056	33.2	-88.0	77.0	-165.0	0.0	346
2014-01-05_19:51:09_309434	33.2	-88.0	77.0	-165.0	0.0	346
2014-01-05_19:51:09_414190	33.2	32.0	106.0	-399.0	0.0	346
2014-01-05_19:51:09_519346	33.2	32.0	106.0	-399.0	0.0	346
2014-01-05_19:51:09_624342	33.2	32.0	106.0	-399.0	0.0	346
2014-01-05_19:51:09_729686	33.2	18.0	119.0	-174.0	0.0	346
2014-01-05_19:51:09_834738	33.2	18.0	119.0	-174.0	0.0	346
2014-01-05_19:51:09_956927	33.2	18.0	119.0	-174.0	0.0	346
2014-01-05_19:51:10_062348	33.2	74.0	34.0	-219.0	0.0	346
2014-01-05_19:51:10_168184	33.2	74.0	34.0	-219.0	0.0	346
2014-01-05_19:51:10_273214	33.2	74.0	34.0	-219.0	0.0	346
2014-01-05_19:51:10_378916	33.2	-291.0	-171.0	-123.0	0.0	346
2014-01-05_19:51:10_483997	33.2	-291.0	-171.0	-123.0	0.0	346
2014-01-05_19:51:10_589793	33.2	-291.0	-171.0	-123.0	0.0	346
2014-01-05_19:51:10_694909	33.2	130.0	116.0	-157.0	0.0	346
2014-01-05_19:51:10_800096	33.2	130.0	116.0	-157.0	0.0	346
2014-01-05_19:51:10_905362	33.2	130.0	116.0	-157.0	0.0	346
2014-01-05_19:51:11_010885	33.2	409.0	185.0	-464.0	0.0	346
2014-01-05_19:51:11_115925	33.2	409.0	185.0	-464.0	0.0	346
2014-01-05_19:51:11_221038	33.2	409.0	185.0	-464.0	0.0	346
2014-01-05_19:51:11_326404	33.2	4.0	-25.0	-198.0	0.0	346
2014-01-05_19:51:11_431503	33.2	4.0	-25.0	-198.0	0.0	346
2014-01-05_19:51:11_536800	33.2	4.0	-25.0	-198.0	0.0	346
2014-01-05_19:51:11_642404	33.2	-223.0	179.0	-156.0	0.0	346
2014-01-05_19:51:11_747437	33.2	-223.0	179.0	-156.0	0.0	346
2014-01-05_19:51:11_852608	33.2	-223.0	179.0	-156.0	0.0	346
2014-01-05_19:51:11_957677	33.2	28.0	120.0	-230.0	0.0	346
2014-01-05_19:51:12_062821	33.2	28.0	120.0	-230.0	0.0	346
2014-01-05_19:51:12_167904	33.2	28.0	120.0	-230.0	0.0	346
2014-01-05_19:51:12_272948	33.2	204.0	89.0	-354.0	0.0	346
2014-01-05_19:51:12_378032	33.2	204.0	89.0	-354.0	0.0	346
2014-01-05_19:51:12_483233	33.2	204.0	89.0	-354.0	0.0	346
2014-01-05_19:51:12_588318	33.2	-13.0	78.0	-50.0	0.0	346
2014-01-05_19:51:12_692575	33.2	-13.0	78.0	-50.0	0.0	346
2014-01-05_19:51:12_797691	33.2	479.0	224.0	-379.0	0.0	346
2014-01-05_19:51:12_903515	33.2	479.0	224.0	-379.0	0.0	346
2014-01-05_19:51:13_009542	33.2	479.0	224.0	-379.0	0.0	346
